split,seed,relevance,mode,core_indices,core_size,topology,causal_mechanism,nuisance_mechanism,true_program,program_length,grammar_family,role_program,label_permuted,primitive_cardinality,active_roles,nonstationary,steps_survived,alive_at_end,completion_rate,core_precision,core_recall,exact_program,functional_program,max_sequence_length_tested,unique_sequences_evaluated,search_space_fraction,diagnosis_made,diagnosis_observations,restoration_observations,diagnosis_kind_bridge,explicit_no_bridge,false_null,mechanism_correct,bridge_decision_correct,suppression,bridge_effect,evidence_rows,tested_scope_declared,validation_attempted,validation_passed,validation_effect,repair_attempted,repair_attempt_count,false_repair,repair_correct,organization_restored,replication_attempted,replication_success,replicated_restoration,failed_repairs,appropriate_abstention,scientific_null_result,decision_correct,final_min_core,final_mean_core,total_cost,crossworld_successes,crossworld_templates,macro_reuse,relational_alignment_cost,memory_energy,memory_strategy,alignment_entropy,alignment_support,mapping_trust,memory_proposal_tested,memory_changed_action,wrong_memory_detected_before_repair,local_beam_reserved,quarantined_count
confirmation,18012,self_relevant,sparse_reset_generation,"9,8,1,7,2",5,ring,m2,m1,p1>p6>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,4,41,0.0525641025641025,1,206,206,1,0,0,1,1,0.8569779999858759,0.0084577380199445,42,1,1,1,0.0264599518125691,1,1,0,1,1,1,0,0,0,0,0,1,0.7498468610649439,0.8078983386897631,2.737250000000003,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18013,neutral,sparse_reset_generation,"10,12,2,8,9,3",6,chain,m0,m1,p5>p7>p5>p2,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,0.8571428571428571,1.0,1,1,4,49,0.0175,1,228,281,0,1,0,1,1,0.8959916079510842,0.0043884623358836,44,1,1,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.7453414902792567,0.787591025095384,2.79735,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18013,self_relevant,sparse_reset_generation,"10,12,2,8,9,3",6,chain,m0,m1,p5>p7>p5>p2,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,0.8571428571428571,1.0,1,1,4,49,0.0175,1,223,223,1,0,0,1,1,0.8959916079510842,0.0126608167141134,44,1,1,1,0.0278068942938065,1,1,0,1,1,1,1,1,0,0,0,1,0.7701437968052208,0.8404273019456161,2.830949999999999,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18014,neutral,sparse_reset_generation,"11,9,3,4,2",5,dense,m2,m0,p5>p3>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,4,41,0.0525641025641025,1,211,281,0,1,0,1,1,0.8532047458406187,0.0012008763278891,42,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6318063978696005,0.7410703745377267,2.6568500000000035,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18014,self_relevant,sparse_reset_generation,"11,9,3,4,2",5,dense,m2,m0,p5>p3>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,4,41,0.0525641025641025,1,206,206,1,0,0,1,1,0.8532047458406187,0.0162246715785683,42,1,1,1,0.0260643682773305,1,1,0,1,1,1,1,1,0,0,0,1,0.7834943392122525,0.8341536446873755,2.737250000000003,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18015,neutral,sparse_reset_generation,"7,0,8,2,9,6",6,ring,m1,m3,p5>p4>p5>p0,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,232,281,0,1,0,0,1,0.849837293615937,0.0003837520843327,49,1,1,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6639553308854329,0.7757194526297138,2.77295,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18015,self_relevant,sparse_reset_generation,"7,0,8,2,9,6",6,ring,m1,m3,p5>p4>p5>p0,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,218,218,1,0,0,1,1,0.8068145921678231,0.014515162223965,44,1,1,1,0.0308526867841773,1,1,0,1,1,1,1,1,0,0,0,1,0.7647697868001234,0.840234454363827,2.830949999999999,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18016,neutral,sparse_reset_generation,"7,0,13,8,11",5,chain,m2,m0,p4>p3>p6,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,0.6,1,1,4,41,0.0525641025641025,1,244,281,0,1,0,1,1,0.8600729074506386,0.0004461113868937,58,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6323989362723695,0.7370363361644205,2.6568500000000035,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18016,self_relevant,sparse_reset_generation,"7,0,13,8,11",5,chain,m2,m0,p4>p3>p6,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,0.6,1,1,4,41,0.0525641025641025,1,206,206,1,0,0,1,1,0.8593630284141915,0.0117662630882933,42,1,1,1,0.0242324262257952,1,1,0,1,1,1,0,0,0,0,0,1,0.7797135856901178,0.8346341618085205,2.737250000000003,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18017,neutral,sparse_reset_generation,"12,4,10,0,7,2",6,dense,m1,m0,p0>p5>p0>p3,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,239,281,0,1,0,0,1,0.9089547085582904,-0.0008628830263653,46,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.682467692503241,0.7426380147746618,2.7485499999999994,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
