split,seed,relevance,mode,core_indices,core_size,topology,causal_mechanism,nuisance_mechanism,true_program,program_length,grammar_family,role_program,label_permuted,primitive_cardinality,active_roles,nonstationary,steps_survived,alive_at_end,completion_rate,core_precision,core_recall,exact_program,functional_program,max_sequence_length_tested,unique_sequences_evaluated,search_space_fraction,diagnosis_made,diagnosis_observations,restoration_observations,diagnosis_kind_bridge,explicit_no_bridge,false_null,mechanism_correct,bridge_decision_correct,suppression,bridge_effect,evidence_rows,tested_scope_declared,validation_attempted,validation_passed,validation_effect,repair_attempted,repair_attempt_count,false_repair,repair_correct,organization_restored,replication_attempted,replication_success,replicated_restoration,failed_repairs,appropriate_abstention,scientific_null_result,decision_correct,final_min_core,final_mean_core,total_cost,crossworld_successes,crossworld_templates,macro_reuse,relational_alignment_cost,memory_energy,memory_strategy,alignment_entropy,alignment_support,mapping_trust,memory_proposal_tested,memory_changed_action,wrong_memory_detected_before_repair,local_beam_reserved,quarantined_count
confirmation,18000,self_relevant,oracle_family_generation,"4,2,9,6,7",5,ring,m2,m0,p1>p6>p2,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,3,1,0.001282051282051282,1,129,129,1,0,0,1,1,0.8544487355729123,0.007280194511294556,46,1,1,1,0.02708959036455864,1,1,0,1,1,1,1,1,0,0,0,1,0.7837867028813604,0.839034909934193,2.548000000000005,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18000,neutral,oracle_family_generation,"4,2,9,6,7",5,ring,m2,m0,p1>p6>p2,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,3,1,0.001282051282051282,1,133,281,0,1,0,1,1,0.8544487355729123,-0.0002587137748589342,46,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.7310908104031608,0.769608290407491,2.467600000000005,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18001,self_relevant,oracle_family_generation,"9,13,11,6,1,10",6,chain,m0,m3,p3>p6>p3>p0,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,1.0,1.0,1,1,4,1,0.00035714285714285714,1,129,129,1,0,0,1,1,0.9077596294604945,0.009199066627847786,48,1,1,1,0.029135616422332627,1,1,0,1,1,1,1,1,0,0,0,1,0.785842128289878,0.867063747851396,2.6902500000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18001,neutral,oracle_family_generation,"9,13,11,6,1,10",6,chain,m0,m3,p3>p6>p3>p0,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,1.0,1.0,1,1,4,1,0.00035714285714285714,1,133,281,0,1,0,1,1,0.9077596294604945,0.0014041836942043527,48,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.7447182902540919,0.795903311526367,2.607850000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18002,self_relevant,oracle_family_generation,"5,3,6,7,8",5,dense,m0,m3,p4>p0>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,3,1,0.001282051282051282,1,129,129,1,0,0,1,1,0.7892657651950926,0.00919262530515599,48,1,1,1,0.02705503246065827,1,1,0,1,1,1,1,1,0,0,0,1,0.7793715463329578,0.8291813566362233,2.548000000000005,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18002,neutral,oracle_family_generation,"5,3,6,7,8",5,dense,m0,m3,p4>p0>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,3,1,0.001282051282051282,1,149,281,0,1,0,1,1,0.7985552795846005,-0.0034967141134396853,56,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6909535177240012,0.7446191455731668,2.467600000000005,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18003,self_relevant,oracle_family_generation,"7,12,1,9,0,4",6,ring,m1,m2,p2>p5>p2>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,1.0,1,1,4,1,0.00035714285714285714,1,133,133,1,0,0,1,1,0.8463868828784625,0.01040248362261277,50,1,1,1,0.031253121971203154,1,1,0,1,1,1,1,1,0,0,0,1,0.7858613524596455,0.856698916205719,2.6902500000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18003,neutral,oracle_family_generation,"7,12,1,9,0,4",6,ring,m1,m2,p2>p5>p2>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,1.0,0,0,4,1,0.00035714285714285714,1,133,281,0,1,0,0,1,0.9754261761535515,-0.0003971361790081965,46,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.5065356470495379,0.740307940865601,2.607850000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18004,self_relevant,oracle_family_generation,"7,8,13,9,4",5,chain,m0,m3,p1>p3>p2,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,3,1,0.001282051282051282,1,129,129,1,0,0,1,1,0.7890477887625993,0.015164993842405067,48,1,1,1,0.02699240711061557,1,1,0,1,1,1,1,1,0,0,0,1,0.749253506701859,0.8510792692149252,2.548000000000005,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18004,neutral,oracle_family_generation,"7,8,13,9,4",5,chain,m0,m3,p1>p3>p2,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,3,1,0.001282051282051282,1,133,281,0,1,0,1,1,0.7890477887625993,0.001024260452188606,48,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6608694865511341,0.7919115936971033,2.467600000000005,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18005,self_relevant,oracle_family_generation,"13,0,6,1,8,3",6,dense,m3,m2,p6>p7>p6>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,1.0,1.0,1,1,4,1,0.00035714285714285714,1,133,133,1,0,0,1,1,0.8487630987087181,0.017025708931309474,50,1,1,1,0.028897135445517492,1,1,0,1,1,1,1,1,0,0,0,1,0.7981364874779531,0.8560621799767357,2.6902500000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18005,neutral,oracle_family_generation,"13,0,6,1,8,3",6,dense,m3,m2,p6>p7>p6>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,1.0,1.0,0,0,4,1,0.00035714285714285714,1,133,281,0,1,0,0,1,0.9799424694632896,0.00011817644799611178,46,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6874867125107745,0.77700637814432,2.607850000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18006,self_relevant,oracle_family_generation,"4,0,13,7,9",5,ring,m3,m1,p3>p6>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,3,1,0.001282051282051282,1,133,133,1,0,0,1,1,0.7244563710045531,0.012911283563650629,50,1,1,1,0.02638074399468811,1,1,0,1,1,1,1,1,0,0,0,1,0.7837593318626155,0.818283762116072,2.548000000000005,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18006,neutral,oracle_family_generation,"4,0,13,7,9",5,ring,m3,m1,p3>p6>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,3,1,0.001282051282051282,1,134,281,0,1,0,1,1,0.7244563710045531,0.006749262153986151,50,1,1,0,0.0004823568534060554,0,0,0,0,0,0,0,0,0,1,1,1,0.6191242653450522,0.7432245653665575,2.492000000000005,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18007,self_relevant,oracle_family_generation,"8,0,7,3,9,4",6,chain,m2,m0,p0>p1>p0>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,1.0,1,1,4,1,0.00035714285714285714,1,129,129,1,0,0,1,1,0.9772241647325596,0.0063110638339564425,46,1,1,1,0.028736145420446894,1,1,0,1,1,1,1,1,0,0,0,1,0.7854016501051302,0.8725709684946746,2.6902500000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18007,neutral,oracle_family_generation,"8,0,7,3,9,4",6,chain,m2,m0,p0>p1>p0>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,1.0,1,1,4,1,0.00035714285714285714,1,168,281,0,1,0,1,1,0.976807108917715,-0.0042517303648865416,62,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6710539196827011,0.7763097944461667,2.607850000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18008,self_relevant,oracle_family_generation,"13,11,5,0,4",5,dense,m1,m0,p4>p1>p5,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,3,1,0.001282051282051282,1,133,133,1,0,0,1,1,0.7130588000076824,0.004763885890014058,50,1,1,1,0.02621095614000199,1,1,0,1,1,1,1,1,0,0,0,1,0.7452617186610686,0.8190109593986806,2.548000000000005,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18008,neutral,oracle_family_generation,"13,11,5,0,4",5,dense,m1,m0,p4>p1>p5,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,0,0,3,1,0.001282051282051282,1,133,281,0,1,0,0,1,0.7950674534762252,0.0011328574504109075,48,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.5677753579766338,0.7471439930921304,2.467600000000005,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18009,self_relevant,oracle_family_generation,"8,7,0,2,6,1",6,ring,m1,m3,p1>p0>p1>p4,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,1.0,1.0,1,1,4,1,0.00035714285714285714,1,129,129,1,0,0,1,1,0.8452898963849388,0.006618172650211357,50,1,1,1,0.030933466240432198,1,1,0,1,1,1,1,1,0,0,0,1,0.7828635663153132,0.8546581950729522,2.6902500000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18009,neutral,oracle_family_generation,"8,7,0,2,6,1",6,ring,m1,m3,p1>p0>p1>p4,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,1.0,1.0,0,0,4,1,0.00035714285714285714,1,133,281,0,1,0,0,1,0.8491734310268795,0.0006846542919631705,50,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6224974298011164,0.7732610363998234,2.607850000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18010,self_relevant,oracle_family_generation,"12,8,11,13,2",5,chain,m3,m0,p7>p6>p2,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,3,1,0.001282051282051282,1,133,133,1,0,0,1,1,0.7183459641253376,0.006364148280146195,50,1,1,1,0.027577903634775264,1,1,0,1,1,1,1,1,0,0,0,1,0.7532073457662627,0.8270454532000879,2.548000000000005,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18010,neutral,oracle_family_generation,"12,8,11,13,2",5,chain,m3,m0,p7>p6>p2,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,0,0,3,1,0.001282051282051282,1,135,281,0,1,0,0,1,0.797919141338103,0.0014426677137626288,50,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6089875396920935,0.726242433722528,2.467600000000005,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18011,self_relevant,oracle_family_generation,"9,4,3,1,13,8",6,dense,m0,m1,p7>p3>p7>p0,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,1.0,1,1,4,1,0.00035714285714285714,1,129,129,1,0,0,1,1,0.9066924202078895,0.016134266462350617,48,1,1,1,0.029518398749897933,1,1,0,1,1,1,1,1,0,0,0,1,0.7957445869168958,0.8529905638683704,2.6902500000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18011,neutral,oracle_family_generation,"9,4,3,1,13,8",6,dense,m0,m1,p7>p3>p7>p0,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,1.0,1,1,4,1,0.00035714285714285714,1,133,281,0,1,0,1,1,0.9066924202078895,0.0005344987684739585,48,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6915005686263755,0.7768213259928808,2.607850000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18012,self_relevant,oracle_family_generation,"9,8,1,7,2",5,ring,m2,m1,p1>p6>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,3,1,0.001282051282051282,1,129,129,1,0,0,1,1,0.8551628590375808,0.004799343970946899,46,1,1,1,0.024613767132274186,1,1,0,1,1,1,1,1,0,0,0,1,0.7726627224850048,0.825560238794815,2.548000000000005,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18012,neutral,oracle_family_generation,"9,8,1,7,2",5,ring,m2,m1,p1>p6>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,3,1,0.001282051282051282,1,149,281,0,1,0,1,1,0.8547315706905443,-0.0013415494294067238,54,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6130249004275052,0.7464588060158159,2.467600000000005,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18013,self_relevant,oracle_family_generation,"10,12,2,8,9,3",6,chain,m0,m1,p5>p7>p5>p2,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,1.0,1.0,1,1,4,1,0.00035714285714285714,1,129,129,1,0,0,1,1,0.9089171750570704,0.012006771189872107,48,1,1,1,0.029998820292585836,1,1,0,1,1,1,1,1,0,0,0,1,0.7849748546598146,0.8553719138713359,2.6902500000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18013,neutral,oracle_family_generation,"10,12,2,8,9,3",6,chain,m0,m1,p5>p7>p5>p2,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,1.0,1.0,1,1,4,1,0.00035714285714285714,1,145,281,0,1,0,1,1,0.917581541442594,0.0014838216063920535,54,1,1,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.7473913601570099,0.7911747176499292,2.632250000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18014,self_relevant,oracle_family_generation,"11,9,3,4,2",5,dense,m2,m0,p5>p3>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,3,1,0.001282051282051282,1,129,129,1,0,0,1,1,0.8618581241224763,0.01724735022320076,46,1,1,1,0.02491289939990969,1,1,0,1,1,1,1,1,0,0,0,1,0.7872559606695426,0.8380463341145674,2.548000000000005,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18014,neutral,oracle_family_generation,"11,9,3,4,2",5,dense,m2,m0,p5>p3>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,3,1,0.001282051282051282,1,277,281,0,1,0,1,1,0.8567650361569306,0.0014517149251934832,98,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.634142737893584,0.7431272566796225,2.467600000000005,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18015,self_relevant,oracle_family_generation,"7,0,8,2,9,6",6,ring,m1,m3,p5>p4>p5>p0,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,1.0,1,1,4,1,0.00035714285714285714,1,129,129,1,0,0,1,1,0.8428505990255242,0.012292606349444873,50,1,1,1,0.02852487796310989,1,1,0,1,1,1,1,1,0,0,0,1,0.7700675988940743,0.8419847335578114,2.6902500000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18015,neutral,oracle_family_generation,"7,0,8,2,9,6",6,ring,m1,m3,p5>p4>p5>p0,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,1.0,0,0,4,1,0.00035714285714285714,1,133,281,0,1,0,0,1,0.8476782381752702,0.0006366113413242714,50,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6666404355709543,0.778704067177094,2.607850000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18016,self_relevant,oracle_family_generation,"7,0,13,8,11",5,chain,m2,m0,p4>p3>p6,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,3,1,0.001282051282051282,1,129,129,1,0,0,1,1,0.861132233848074,0.01019047903790779,46,1,1,1,0.02428294674899849,1,1,0,1,1,1,1,1,0,0,0,1,0.7841291978056661,0.823922580887268,2.548000000000005,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18016,neutral,oracle_family_generation,"7,0,13,8,11",5,chain,m2,m0,p4>p3>p6,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,3,1,0.001282051282051282,1,140,281,0,1,0,1,1,0.8605994676803788,-0.0010785712132856664,50,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6333293661568342,0.7375348581005711,2.467600000000005,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18017,self_relevant,oracle_family_generation,"12,4,10,0,7,2",6,dense,m1,m0,p0>p5>p0>p3,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,1.0,1.0,1,1,4,1,0.00035714285714285714,1,133,133,1,0,0,1,1,0.8533376838747367,0.016860108407225436,50,1,1,1,0.030243815017386187,1,1,0,1,1,1,1,1,0,0,0,1,0.7871055365365672,0.8433254341334235,2.6902500000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18017,neutral,oracle_family_generation,"12,4,10,0,7,2",6,dense,m1,m0,p0>p5>p0>p3,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,1.0,1.0,0,0,4,1,0.00035714285714285714,1,175,281,0,1,0,0,1,0.9296523910833949,-0.0037540789865159758,68,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6858927624115762,0.7463626756102754,2.607850000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18018,self_relevant,oracle_family_generation,"10,4,7,8,6",5,ring,m3,m0,p7>p1>p6,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,3,1,0.001282051282051282,1,133,133,1,0,0,1,1,0.7368091178506819,0.014547187378429026,50,1,1,1,0.025262892345237712,1,1,0,1,1,1,0,0,0,0,0,1,0.7440095127337968,0.8214875634886021,2.548000000000005,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18018,neutral,oracle_family_generation,"10,4,7,8,6",5,ring,m3,m0,p7>p1>p6,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,0,0,3,1,0.001282051282051282,1,133,281,0,1,0,0,1,0.7932287244925121,0.0009159136617884998,48,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.5820093947439764,0.7473818526091884,2.467600000000005,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
confirmation,18019,self_relevant,oracle_family_generation,"8,5,13,4,2,0",6,chain,m2,m0,p6>p2>p6>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,1.0,1,1,4,1,0.00035714285714285714,1,129,129,1,0,0,1,1,0.980201974509797,0.009865191715737862,46,1,1,1,0.02879324219657599,1,1,0,1,1,1,1,1,0,0,0,1,0.7749575650928205,0.8583814831793509,2.6902500000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0
